station,event1,latitude1,longitude1,event2,latitude2,longitude2,Δτ,cc
PS.PSI..BHZ,2004-12-27T00:15:39.37,2.2368,96.2759,2005-04-02T05:55:04.58,2.1782,96.1989,0.830496418833607,0.9802481485286885
PS.PSI..BHZ,2004-12-27T00:15:39.37,2.2368,96.2759,2008-09-29T20:21:36.91,2.2767,96.1323,-1.8701739435089622,0.9950954160200363
PS.PSI..BHZ,2004-12-27T13:34:25.06,2.8167,95.6585,2009-02-07T12:51:07.44,2.7963,95.5276,-0.3288869178548859,0.9399739318025853
PS.PSI..BHZ,2004-12-27T13:34:25.06,2.8167,95.6585,2012-07-18T05:00:19.21,2.6616,95.4653,-0.3046165205211251,0.9633948806003034
PS.PSI..BHZ,2004-12-31T21:22:02.46,2.8333,95.746,2005-01-07T16:57:10.94,2.8161,95.9692,-4.355222490432604,0.9549326393184329
PS.PSI..BHZ,2004-12-31T21:22:02.46,2.8333,95.746,2005-05-12T15:03:44.95,2.5846,95.6895,-2.1850909565522274,0.9714393512103919
PS.PSI..BHZ,2004-12-31T21:22:02.46,2.8333,95.746,2005-06-30T01:42:22.77,1.7491,96.0007,7.933427790878205,0.9519321439141479
PS.PSI..BHZ,2004-12-31T21:22:02.46,2.8333,95.746,2008-07-28T01:26:57.37,2.7508,95.7888,-3.4212699410115155,0.9365705648574106
PS.PSI..BHZ,2004-12-31T22:22:27.77,2.5854,95.5427,2005-01-07T15:54:21.75,2.4972,95.5657,0.5702301910744135,0.9245892259033428
PS.PSI..BHZ,2004-12-31T22:22:27.77,2.5854,95.5427,2005-01-24T03:49:01.0,2.7443,95.5089,-3.338163036348684,0.9699244017993361
PS.PSI..BHZ,2004-12-31T22:22:27.77,2.5854,95.5427,2005-03-01T03:45:32.99,2.7437,95.7206,-4.429649258585904,0.961732622224174
PS.PSI..BHZ,2004-12-31T22:22:27.77,2.5854,95.5427,2005-06-21T06:48:41.09,2.45,95.6095,-2.514693018015853,0.9789962524356118
PS.PSI..BHZ,2004-12-31T22:22:27.77,2.5854,95.5427,2008-12-05T13:51:48.93,2.6841,95.6982,-4.426138547881019,0.9645160854143302
PS.PSI..BHZ,2004-12-31T22:22:27.77,2.5854,95.5427,2014-04-13T05:48:06.84,2.653,95.6129,-3.7815626425443085,0.9613885375615226
PS.PSI..BHZ,2005-01-07T15:54:21.75,2.4972,95.5657,2005-01-24T03:49:01.0,2.7443,95.5089,-3.9056182478360544,0.9324817773535509
PS.PSI..BHZ,2005-01-07T15:54:21.75,2.4972,95.5657,2005-03-01T03:45:32.99,2.7437,95.7206,-4.9981158165883866,0.9426273842999927
PS.PSI..BHZ,2005-01-07T15:54:21.75,2.4972,95.5657,2005-06-21T06:48:41.09,2.45,95.6095,-3.0860081931653642,0.9056317747102564
PS.PSI..BHZ,2005-01-07T15:54:21.75,2.4972,95.5657,2008-12-05T13:51:48.93,2.6841,95.6982,-4.997271194519543,0.9405740886446635
PS.PSI..BHZ,2005-01-07T15:54:21.75,2.4972,95.5657,2014-04-13T05:48:06.84,2.653,95.6129,-4.351052763848801,0.9426558618755065
PS.PSI..BHZ,2005-01-07T16:57:10.94,2.8161,95.9692,2005-05-12T15:03:44.95,2.5846,95.6895,2.1705035027332737,0.9710078194031945
PS.PSI..BHZ,2005-01-07T16:57:10.94,2.8161,95.9692,2005-06-30T01:42:22.77,1.7491,96.0007,12.2856459548456,0.955432835522905
PS.PSI..BHZ,2005-01-07T16:57:10.94,2.8161,95.9692,2008-07-28T01:26:57.37,2.7508,95.7888,0.9335040982478955,0.9516737759255827
PS.PSI..BHZ,2005-01-08T04:40:36.44,2.8418,95.7011,2005-01-22T11:39:44.54,2.6031,95.5394,1.3395243563930685,0.9819468940216479
PS.PSI..BHZ,2005-01-08T04:40:36.44,2.8418,95.7011,2005-02-06T07:34:32.23,2.7673,95.6222,0.1450801616602746,0.9740669827757839
PS.PSI..BHZ,2005-01-08T04:40:36.44,2.8418,95.7011,2005-07-04T15:16:27.9,2.9409,95.5858,-0.518950637363903,0.9746471063762101
PS.PSI..BHZ,2005-01-08T04:40:36.44,2.8418,95.7011,2005-12-11T00:42:12.01,2.6737,95.5286,0.4014488655839279,0.9714936365798842
PS.PSI..BHZ,2005-01-11T07:45:16.24,2.5848,95.8315,2005-12-27T01:54:36.44,2.594,95.7904,-0.18547974696876068,0.9855385772170207
PS.PSI..BHZ,2005-01-11T07:45:16.24,2.5848,95.8315,2008-04-10T03:14:29.99,2.5199,95.7195,0.5199715039016566,0.9843956169587822
PS.PSI..BHZ,2005-01-11T07:45:16.24,2.5848,95.8315,2013-12-29T00:10:14.32,2.5531,95.6752,1.7870722624771007,0.973385834659744
PS.PSI..BHZ,2005-01-11T08:31:30.46,2.9611,96.3124,2005-04-12T17:23:34.14,2.963,96.2623,0.07878370383655342,0.9801130416702523
PS.PSI..BHZ,2005-01-11T08:31:30.46,2.9611,96.3124,2005-05-04T11:57:06.75,2.9243,96.2334,1.0836159872950384,0.9848785623332987
PS.PSI..BHZ,2005-01-11T08:31:30.46,2.9611,96.3124,2005-11-29T14:45:29.63,2.8885,96.1298,-0.29258906327421874,0.9780154405218725
PS.PSI..BHZ,2005-01-11T08:31:30.46,2.9611,96.3124,2007-11-27T11:25:15.17,2.8763,96.1822,0.32101989467485925,0.9896760277429396
PS.PSI..BHZ,2005-01-12T14:36:12.11,2.5522,95.8882,2005-06-06T07:11:14.66,2.5936,95.862,-0.16103052077039437,0.9797011426610353
PS.PSI..BHZ,2005-01-12T14:36:12.11,2.5522,95.8882,2008-08-10T17:15:41.37,2.5347,95.7853,0.48064281937819064,0.9793391522391168
PS.PSI..BHZ,2005-01-12T14:36:12.11,2.5522,95.8882,2009-01-14T22:46:09.61,2.5846,96.0293,-0.15965350300217418,0.9784551993195627
PS.PSI..BHZ,2005-01-12T14:36:12.11,2.5522,95.8882,2014-01-31T19:19:45.67,2.5169,95.7572,0.886682309546518,0.9850147353194734
PS.PSI..BHZ,2005-01-13T10:11:34.02,2.7239,96.0964,2008-04-04T16:43:31.8,2.5641,95.8896,1.2179425728254298,0.9866207959827871
PS.PSI..BHZ,2005-01-21T09:12:18.13,1.2277,97.1989,2005-04-09T16:05:27.74,1.3207,97.378,2.3826253425834873,0.9120415700582003
PS.PSI..BHZ,2005-01-21T09:12:18.13,1.2277,97.1989,2005-06-04T17:54:16.67,1.07,96.9924,3.524686990272954,0.963693591666859
PS.PSI..BHZ,2005-01-22T11:39:44.54,2.6031,95.5394,2005-02-06T07:34:32.23,2.7673,95.6222,-1.1947163755637022,0.9873809045001242
PS.PSI..BHZ,2005-01-22T11:39:44.54,2.6031,95.5394,2005-05-17T03:35:58.85,2.7344,95.6388,-1.8103420777966084,0.9775376634151299
PS.PSI..BHZ,2005-01-22T11:39:44.54,2.6031,95.5394,2005-07-04T15:16:27.9,2.9409,95.5858,-1.8589261631087755,0.9901381310276642
PS.PSI..BHZ,2005-01-22T11:39:44.54,2.6031,95.5394,2005-09-28T14:36:47.64,3.0262,95.7731,-3.99782476102244,0.9756130369231635
PS.PSI..BHZ,2005-01-22T11:39:44.54,2.6031,95.5394,2005-12-11T00:42:12.01,2.6737,95.5286,-0.9379434851644666,0.9810464616402269
PS.PSI..BHZ,2005-01-24T03:49:01.0,2.7443,95.5089,2005-06-21T06:48:41.09,2.45,95.6095,0.8243871164809209,0.9577278351295841
PS.PSI..BHZ,2005-01-24T03:49:01.0,2.7443,95.5089,2008-12-05T13:51:48.93,2.6841,95.6982,-1.0915530881045172,0.9621406739848491
PS.PSI..BHZ,2005-01-24T03:49:01.0,2.7443,95.5089,2014-04-13T05:48:06.84,2.653,95.6129,-0.4458413837275106,0.963880822661684
PS.PSI..BHZ,2005-02-01T00:05:09.36,2.7612,96.006,2007-11-14T04:12:21.95,2.6581,95.8534,0.03302833816999451,0.9695011045990869
PS.PSI..BHZ,2005-02-04T06:57:07.63,2.7238,95.632,2005-07-28T02:43:58.41,2.7319,95.5758,0.46290666886613185,0.962183768254694
PS.PSI..BHZ,2005-02-06T07:34:32.23,2.7673,95.6222,2005-05-17T03:35:58.85,2.7344,95.6388,-0.615454261526054,0.9780752296816615
PS.PSI..BHZ,2005-02-06T07:34:32.23,2.7673,95.6222,2005-07-04T15:16:27.9,2.9409,95.5858,-0.6647111469651978,0.9852564063170651
PS.PSI..BHZ,2005-02-06T07:34:32.23,2.7673,95.6222,2005-09-28T14:36:47.64,3.0262,95.7731,-2.8044170960599564,0.9735544011905066
PS.PSI..BHZ,2005-02-06T07:34:32.23,2.7673,95.6222,2005-12-11T00:42:12.01,2.6737,95.5286,0.25600780695493897,0.9812320118307633
PS.PSI..BHZ,2005-02-09T04:19:00.81,2.7682,96.0269,2005-12-29T06:08:56.24,2.4735,95.6993,1.2947457576265218,0.9902604954820138
PS.PSI..BHZ,2005-02-13T19:04:50.21,2.7144,96.1442,2005-08-31T13:40:13.74,2.8371,96.3786,2.900447318396472,0.9481352439434376
PS.PSI..BHZ,2005-02-13T19:04:50.21,2.7144,96.1442,2013-07-06T10:06:52.94,2.4895,95.8705,1.2232658579747628,0.9545790142047513
PS.PSI..BHZ,2005-02-17T11:10:05.6,2.5683,96.051,2005-10-01T00:16:31.59,2.8298,95.9607,-2.930964811658762,0.979470793209669
PS.PSI..BHZ,2005-02-27T03:21:43.56,2.8337,96.0974,2008-07-04T07:41:57.0,2.64,95.75,3.564189863186361,0.9332401976189935
PS.PSI..BHZ,2005-02-27T03:21:43.56,2.8337,96.0974,2015-08-13T17:25:38.51,2.4428,95.7732,3.107113633507047,0.9089815680108123
PS.PSI..BHZ,2005-02-27T17:42:43.46,2.5296,95.7461,2008-03-23T14:36:34.29,2.507,95.7237,-1.7508882015962224,0.9461235992822189
PS.PSI..BHZ,2005-02-27T17:42:43.46,2.5296,95.7461,2008-08-10T17:15:41.37,2.5347,95.7853,-1.5932137577887246,0.9897613491566355
PS.PSI..BHZ,2005-02-27T17:42:43.46,2.5296,95.7461,2008-10-06T12:30:48.17,2.5047,95.8146,-1.4656971181889384,0.9660670359690001
PS.PSI..BHZ,2005-02-27T17:42:43.46,2.5296,95.7461,2009-01-14T22:46:09.61,2.5846,96.0293,-2.2353137516481247,0.9837972044968466
PS.PSI..BHZ,2005-02-27T17:42:43.46,2.5296,95.7461,2012-10-31T09:56:27.4,2.4838,95.7833,-1.563031327309682,0.9872523468861726
PS.PSI..BHZ,2005-02-27T17:42:43.46,2.5296,95.7461,2014-01-31T19:19:45.67,2.5169,95.7572,-1.1883307453334835,0.9811299862624424
PS.PSI..BHZ,2005-02-27T17:42:43.46,2.5296,95.7461,2015-10-26T13:18:28.39,2.5871,95.8355,-1.8262132767468309,0.9888717610266442
PS.PSI..BHZ,2005-02-27T17:42:43.46,2.5296,95.7461,2016-09-18T09:35:26.64,2.5286,95.786,-2.2276849665135545,0.9773427237062006
PS.PSI..BHZ,2005-02-27T21:39:02.33,2.6298,95.5592,2005-04-22T07:30:51.62,2.682,95.551,-0.6876438811769139,0.9669255260912439
PS.PSI..BHZ,2005-02-27T21:39:02.33,2.6298,95.5592,2005-10-07T08:08:10.33,2.643,95.5176,-0.7560259973303404,0.9856426466875657
PS.PSI..BHZ,2005-02-27T21:39:02.33,2.6298,95.5592,2008-04-04T08:28:57.61,2.6167,95.4526,-0.3411284616251673,0.9878900641015181
PS.PSI..BHZ,2005-02-27T21:39:02.33,2.6298,95.5592,2009-10-29T16:44:56.19,2.3814,95.7361,-0.6941967882490205,0.9827583677575874
PS.PSI..BHZ,2005-03-01T03:45:32.99,2.7437,95.7206,2005-06-21T06:48:41.09,2.45,95.6095,1.914745096143488,0.9454368604274184
PS.PSI..BHZ,2005-03-01T03:45:32.99,2.7437,95.7206,2008-12-05T13:51:48.93,2.6841,95.6982,0.0009226938309915833,0.9729723508136451
PS.PSI..BHZ,2005-03-08T09:44:15.5,2.6257,96.0373,2005-08-27T11:11:27.54,2.5187,95.8866,1.351941231328624,0.9223099028074263
PS.PSI..BHZ,2005-03-08T09:44:15.5,2.6257,96.0373,2008-07-12T11:07:24.15,2.5045,95.8899,1.095142951816555,0.9240212263594432
PS.PSI..BHZ,2005-03-23T11:02:26.55,0.9236,97.6018,2008-06-24T00:21:18.0,0.8738,97.3075,-3.354025407366579,0.9716011991783386
PS.PSI..BHZ,2005-03-28T17:12:58.03,0.839,97.4064,2005-03-29T14:43:30.35,0.9003,97.4275,0.5217026241679253,0.908959335579979
PS.PSI..BHZ,2005-03-28T18:20:14.4,1.3356,96.9948,2005-07-28T07:11:54.79,1.2665,97.0077,0.15629539510384016,0.9305718239782398
PS.PSI..BHZ,2005-03-28T18:22:12.73,1.3083,97.059,2005-04-02T08:32:51.11,1.2082,97.0755,1.6023615643561646,0.9260742186720027
PS.PSI..BHZ,2005-03-28T19:40:05.36,2.8701,97.8552,2005-03-29T19:13:23.44,1.4242,97.1682,10.073073004223035,0.9372223499224431
PS.PSI..BHZ,2005-03-28T19:40:05.36,2.8701,97.8552,2005-04-07T13:59:24.84,1.1847,97.0369,12.201869537062983,0.9833319682170278
PS.PSI..BHZ,2005-03-28T20:31:45.09,1.4613,96.9988,2005-03-29T13:26:39.0,1.5472,97.2224,-1.1532800918423507,0.9211144477392178
PS.PSI..BHZ,2005-03-28T20:31:45.09,1.4613,96.9988,2005-03-30T19:51:32.61,1.8029,97.457,-3.2000222479103604,0.9533462057958185
PS.PSI..BHZ,2005-03-28T20:31:45.09,1.4613,96.9988,2005-04-06T04:03:34.2,1.6208,97.1424,1.787407827646282,0.9168799546689906
PS.PSI..BHZ,2005-03-28T21:03:13.31,1.1911,97.2206,2005-03-31T16:15:58.19,1.4521,97.5792,2.340903067661167,0.9274023575192182
PS.PSI..BHZ,2005-03-28T21:03:13.31,1.1911,97.2206,2005-04-25T19:24:45.67,1.2279,97.1611,-0.17062982766586177,0.914227501100503
PS.PSI..BHZ,2005-03-28T21:26:36.78,1.1319,97.2558,2005-04-01T16:20:25.06,1.1506,97.219,-0.48128563483996556,0.9453640309830645
PS.PSI..BHZ,2005-03-28T21:36:54.79,1.3941,97.2533,2005-04-04T07:04:43.05,1.3201,97.2017,0.0965126492508801,0.9273016367292758
PS.PSI..BHZ,2005-03-28T21:36:54.79,1.3941,97.2533,2008-03-29T09:39:04.53,1.2706,96.9674,0.1439058808235778,0.9408160326295624
PS.PSI..BHZ,2005-03-28T23:20:31.14,0.8461,97.3561,2005-03-29T14:43:30.35,0.9003,97.4275,0.04927918671939002,0.974490495086005
PS.PSI..BHZ,2005-03-28T23:20:31.14,0.8461,97.3561,2005-08-25T09:24:35.13,0.8461,97.3683,-0.5152666534344463,0.9629006441675882
PS.PSI..BHZ,2005-03-29T00:35:44.31,1.9326,96.5616,2005-03-30T16:25:30.17,2.553,96.4237,-4.426631745491756,0.9192162450309411
PS.PSI..BHZ,2005-03-29T00:35:44.31,1.9326,96.5616,2005-04-05T18:25:25.16,2.0871,96.7039,-4.946374557532132,0.9640557088633392
PS.PSI..BHZ,2005-03-29T00:35:44.31,1.9326,96.5616,2005-08-02T17:12:13.21,1.626,96.7301,-3.2137953536141066,0.9464173669721563
PS.PSI..BHZ,2005-03-29T00:35:44.31,1.9326,96.5616,2008-03-25T15:13:31.53,1.989,96.6266,-4.28143635122131,0.9503089600633992
PS.PSI..BHZ,2005-03-29T00:35:44.31,1.9326,96.5616,2012-02-16T00:14:17.25,2.0229,96.6533,-4.8081624744496665,0.9418124773738145
PS.PSI..BHZ,2005-03-29T00:44:19.28,1.5649,97.0492,2005-03-31T21:07:00.7,1.6754,97.2978,-0.9813682370709631,0.9534731635020521
PS.PSI..BHZ,2005-03-29T01:04:38.31,1.2148,97.0671,2005-03-29T18:17:25.41,1.323,97.1944,-1.1161133605473077,0.9601263953991627
PS.PSI..BHZ,2005-03-29T01:04:38.31,1.2148,97.0671,2005-05-05T22:57:30.34,1.3814,97.4071,-1.5743278283569926,0.9599038624890315
PS.PSI..BHZ,2005-03-29T01:04:38.31,1.2148,97.0671,2008-12-30T17:28:19.5,1.2438,97.0869,-1.1064205988206448,0.9269331808451128
PS.PSI..BHZ,2005-03-29T02:40:37.61,1.2175,97.2065,2005-03-30T18:16:48.26,1.218,97.1828,0.14604752891953454,0.9694762425799608
PS.PSI..BHZ,2005-03-29T02:46:16.95,1.0002,97.2679,2005-03-31T01:11:52.41,1.0662,97.2373,0.7640560428992298,0.9388739850147216
PS.PSI..BHZ,2005-03-29T03:15:10.31,1.1215,97.0989,2005-03-29T13:54:41.67,1.1586,97.1343,0.17482377661309487,0.901721843119013
PS.PSI..BHZ,2005-03-29T03:15:10.31,1.1215,97.0989,2005-03-30T16:05:04.39,1.1299,97.2713,-1.41876567593264,0.9263800401173371
PS.PSI..BHZ,2005-03-29T06:24:54.44,1.0562,97.3874,2005-04-01T01:46:59.78,1.0481,97.4156,-0.5711900818533664,0.9268044270131447
PS.PSI..BHZ,2005-03-29T06:41:52.62,1.6948,96.9046,2005-03-31T20:55:27.95,1.681,97.1167,-3.4614487051281415,0.9449687061621538
PS.PSI..BHZ,2005-03-29T06:41:59.15,1.4342,96.8206,2005-03-31T20:55:27.95,1.681,97.1167,3.0686443858737515,0.9649173703641293
PS.PSI..BHZ,2005-03-29T07:09:35.15,1.0129,97.1976,2005-03-31T17:44:26.77,1.1162,97.5337,2.696941886678239,0.9501828810378752
PS.PSI..BHZ,2005-03-29T07:09:35.15,1.0129,97.1976,2005-05-05T09:55:06.74,0.9339,97.2043,0.6737916286866324,0.969312495820652
PS.PSI..BHZ,2005-03-29T07:16:48.34,1.2609,97.1688,2005-03-30T08:38:14.14,1.2551,97.1297,-0.31404178357528895,0.9892105056757163
PS.PSI..BHZ,2005-03-29T10:21:58.57,1.2526,97.1891,2005-03-31T19:30:27.65,1.3746,97.3996,-0.6849652513857283,0.9357738114220694
PS.PSI..BHZ,2005-03-29T10:21:58.57,1.2526,97.1891,2005-04-01T07:05:20.38,1.2808,97.1593,3.4093154960784466,0.9372618885159851
PS.PSI..BHZ,2005-03-29T10:23:09.82,1.3055,97.1305,2005-03-31T03:12:11.37,1.2739,97.2581,3.650280643727455,0.9166151745131994
PS.PSI..BHZ,2005-03-29T10:23:09.82,1.3055,97.1305,2005-04-12T11:53:06.67,1.1578,96.9088,1.49424841964071,0.9241580251152267
PS.PSI..BHZ,2005-03-29T10:23:09.82,1.3055,97.1305,2005-08-10T10:27:35.21,1.1417,96.9373,4.259729622362444,0.906510704009374
PS.PSI..BHZ,2005-03-29T10:23:09.82,1.3055,97.1305,2005-09-18T10:12:30.9,1.2313,97.1122,-0.45799791066854467,0.9277932168899725
PS.PSI..BHZ,2005-03-29T10:36:51.7,1.4268,97.6147,2005-04-02T16:50:46.94,1.1671,97.1647,0.6213918915219416,0.9315016767156166
PS.PSI..BHZ,2005-03-29T10:40:25.72,1.3732,97.7183,2005-04-01T03:01:27.55,1.1591,97.2917,1.0931972230858689,0.9677728689048422
PS.PSI..BHZ,2005-03-29T11:08:17.77,0.8488,97.3852,2005-03-31T15:08:09.94,0.9436,97.3124,-0.49016369254378667,0.9798348578313616
PS.PSI..BHZ,2005-03-29T11:08:17.77,0.8488,97.3852,2005-04-03T13:17:30.93,0.8002,97.3595,-0.22359550339475365,0.9618158024926265
PS.PSI..BHZ,2005-03-29T11:08:17.77,0.8488,97.3852,2005-04-17T11:54:31.7,0.9068,97.3783,-0.3373624029621416,0.9824042260743666
PS.PSI..BHZ,2005-03-29T12:23:26.04,1.4879,97.7122,2005-04-03T09:50:50.34,1.3495,97.4981,0.5684357257369497,0.9392841291201558
PS.PSI..BHZ,2005-03-29T12:44:06.2,1.1192,97.3115,2005-04-05T22:20:08.86,0.9806,97.3385,-0.3076882089031925,0.964930862856648
PS.PSI..BHZ,2005-03-29T12:44:06.2,1.1192,97.3115,2005-06-08T08:27:17.33,1.0913,97.4019,-0.5775139319796958,0.9392289047677178
PS.PSI..BHZ,2005-03-29T13:26:39.0,1.5472,97.2224,2005-03-30T19:51:32.61,1.8029,97.457,-2.0407252378776377,0.9701382548634307
PS.PSI..BHZ,2005-03-29T13:26:39.0,1.5472,97.2224,2005-04-06T04:03:34.2,1.6208,97.1424,2.9446118631340665,0.955018734403735
PS.PSI..BHZ,2005-03-29T13:26:39.0,1.5472,97.2224,2005-04-13T12:50:04.23,1.5375,97.1558,3.345997918126956,0.9594383258606666
PS.PSI..BHZ,2005-03-29T13:42:45.44,1.0877,97.3773,2005-04-05T05:36:41.3,1.0668,97.269,0.5817423490822727,0.9625177857353832
PS.PSI..BHZ,2005-03-29T13:54:41.67,1.1586,97.1343,2005-03-30T16:05:04.39,1.1299,97.2713,-1.5924512792256895,0.9700010914618322
PS.PSI..BHZ,2005-03-29T13:54:41.67,1.1586,97.1343,2005-05-16T15:54:51.09,1.1647,97.2069,1.7573499295578352,0.9271452181297593
PS.PSI..BHZ,2005-03-29T13:54:41.67,1.1586,97.1343,2005-07-11T17:08:25.64,1.076,97.1186,0.25542099308883004,0.9520191050147593
PS.PSI..BHZ,2005-03-29T13:54:41.67,1.1586,97.1343,2005-08-26T10:17:10.12,1.2831,97.3254,1.5648955091689423,0.9555889460824724
PS.PSI..BHZ,2005-03-29T13:54:41.67,1.1586,97.1343,2008-07-30T08:43:25.22,1.1058,97.0321,-0.4594831603786793,0.9375653416489961
PS.PSI..BHZ,2005-03-29T13:59:22.3,1.1514,96.4852,2005-09-27T21:00:35.24,1.9265,96.4455,-6.867964828589729,0.9058058348563459
PS.PSI..BHZ,2005-03-29T14:24:22.66,1.3432,97.0418,2005-04-03T19:25:43.62,1.3415,97.1364,-0.31612644366306564,0.9660292214318665
PS.PSI..BHZ,2005-03-29T14:24:22.66,1.3432,97.0418,2014-07-12T06:30:31.89,1.2562,97.0681,-1.2024218748065962,0.9351562008777037
PS.PSI..BHZ,2005-03-29T14:43:30.35,0.9003,97.4275,2005-08-25T09:24:35.13,0.8461,97.3683,-0.5641486683866912,0.9791134565437032
PS.PSI..BHZ,2005-03-29T15:48:31.43,1.0334,97.0671,2005-03-30T20:35:04.37,1.0602,97.2226,1.5742433152234432,0.9798965591265599
PS.PSI..BHZ,2005-03-29T15:48:31.43,1.0334,97.0671,2005-04-06T08:44:18.84,1.1127,96.9308,-0.14973884513481767,0.9229703561433179
PS.PSI..BHZ,2005-03-29T15:48:31.43,1.0334,97.0671,2005-10-20T00:47:46.41,1.0443,97.1625,-1.58929552249663,0.9466208750193505
PS.PSI..BHZ,2005-03-29T17:27:16.03,0.7931,97.3972,2005-04-03T02:43:29.91,0.7317,97.3452,0.05828089804563685,0.9921539112432305
PS.PSI..BHZ,2005-03-29T17:27:16.03,0.7931,97.3972,2005-04-18T04:32:39.83,0.9751,97.6991,2.692186068304679,0.9197798952399222
PS.PSI..BHZ,2005-03-29T17:33:35.1,0.8533,97.3442,2005-04-06T06:20:21.87,1.1846,97.2676,-2.2489337307291626,0.9019851987419942
PS.PSI..BHZ,2005-03-29T18:17:25.41,1.323,97.1944,2008-12-30T17:28:19.5,1.2438,97.0869,0.009554235863366678,0.9397314109461261
PS.PSI..BHZ,2005-03-29T19:13:23.44,1.4242,97.1682,2005-04-07T13:59:24.84,1.1847,97.0369,2.1287414919674266,0.9490040145182961
PS.PSI..BHZ,2005-03-29T19:13:23.44,1.4242,97.1682,2005-05-06T02:03:34.67,1.4264,97.0877,0.1802856209004725,0.9429376863506992
PS.PSI..BHZ,2005-03-29T19:13:23.44,1.4242,97.1682,2005-08-13T22:19:40.12,1.2283,96.9918,0.5337426191551908,0.9367425775937884
PS.PSI..BHZ,2005-03-29T19:13:23.44,1.4242,97.1682,2014-07-05T16:00:22.42,1.3492,97.059,0.6988345129984372,0.920778980893563
PS.PSI..BHZ,2005-03-29T19:16:02.88,0.9368,97.359,2005-04-03T05:15:37.62,0.8126,97.3234,0.8207203132736517,0.943566888122824
PS.PSI..BHZ,2005-03-29T19:16:02.88,0.9368,97.359,2008-08-12T20:40:38.36,0.7688,97.321,4.24199143249394,0.919688135722309
PS.PSI..BHZ,2005-03-29T19:16:02.88,0.9368,97.359,2015-12-25T01:08:22.9,0.86,97.34,0.4192300171835862,0.9058083584194857
PS.PSI..BHZ,2005-03-29T19:55:01.26,1.4102,97.1506,2005-04-04T07:04:43.05,1.3201,97.2017,0.454645561663654,0.9133607123887804
PS.PSI..BHZ,2005-03-29T19:55:01.26,1.4102,97.1506,2005-08-23T22:47:08.68,1.3078,97.1262,0.3229015300026098,0.9455297778656881
PS.PSI..BHZ,2005-03-29T21:17:07.41,1.0689,97.345,2005-04-02T07:21:57.49,1.1344,97.5947,3.064178519309264,0.9753289323583966
PS.PSI..BHZ,2005-03-29T21:17:07.41,1.0689,97.345,2005-04-05T23:59:00.62,1.5808,97.1153,-0.29544469445646615,0.9357562562051686
PS.PSI..BHZ,2005-03-29T21:17:07.41,1.0689,97.345,2005-04-10T06:12:55.04,0.9876,97.3472,0.35423002865813213,0.9777461700731427
PS.PSI..BHZ,2005-03-29T21:17:07.41,1.0689,97.345,2005-07-08T16:31:04.75,0.9574,97.398,0.4732512269374838,0.9615797384811916
PS.PSI..BHZ,2005-03-29T21:17:07.41,1.0689,97.345,2008-09-28T14:38:47.4,0.9256,97.2836,0.4694197920687506,0.9448990842669834
PS.PSI..BHZ,2005-03-29T21:17:07.41,1.0689,97.345,2012-02-06T08:47:30.0,0.8003,97.2728,2.2584332988756097,0.9082471432203368
PS.PSI..BHZ,2005-03-29T22:37:58.87,1.6434,97.1054,2005-04-05T12:40:57.8,1.5834,97.013,-0.12954931636231581,0.9798766644050027
PS.PSI..BHZ,2005-03-30T00:47:08.43,3.0095,96.3556,2005-06-08T11:37:00.21,2.7671,96.2528,1.0364206632244117,0.9637794699365198
PS.PSI..BHZ,2005-03-30T03:04:31.27,1.3799,97.2985,2005-05-01T14:52:24.42,1.4032,97.1829,-3.7055100783262596,0.967273892099662
PS.PSI..BHZ,2005-03-30T03:04:31.27,1.3799,97.2985,2005-09-21T23:50:39.91,1.3424,96.9069,0.5356600797792161,0.9234764591822611
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2005-03-31T12:33:14.33,0.9219,97.4692,1.7042044917102193,0.962913712252323
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2005-04-04T03:05:48.22,0.8279,97.3396,0.9616933509074839,0.9775371553775082
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2005-04-12T04:52:24.45,0.7021,97.2832,1.3065971680687485,0.9754149521207047
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2005-05-27T00:30:46.25,0.9558,97.371,0.33589738253276435,0.9660396261310994
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2005-07-11T16:20:49.71,0.8823,97.3595,0.5484123205214868,0.9676467436143338
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2009-12-16T21:49:20.69,0.8604,97.2584,0.6263018763358181,0.9593032680257968
PS.PSI..BHZ,2005-03-30T06:08:01.1,1.4101,97.5796,2005-04-17T03:36:25.55,1.0988,97.1657,-1.2784030607128,0.9122119897405325
PS.PSI..BHZ,2005-03-30T06:40:32.23,1.0577,97.2391,2005-03-31T17:16:48.9,1.155,97.2853,-0.20357197169551777,0.9601017587703816
PS.PSI..BHZ,2005-03-30T08:38:14.14,1.2551,97.1297,2005-04-08T08:03:20.29,1.3246,97.2318,-0.736128867699119,0.9754152483793673
PS.PSI..BHZ,2005-03-30T09:30:55.24,1.0359,97.1634,2005-04-21T09:49:45.08,1.1477,97.4579,-1.5807112751389139,0.9671124222708136
PS.PSI..BHZ,2005-03-30T12:03:24.58,1.398,97.3012,2005-04-03T15:08:13.55,1.5334,97.5383,3.591646764129745,0.9147629339629387
