station,event1,latitude1,longitude1,event2,latitude2,longitude2,Δτ,cc
PS.PSI..BHZ,2004-12-27T00:15:39.37,2.2368,96.2759,2008-09-29T20:21:36.91,2.2767,96.1323,-1.8503915387317695,0.9674068131687392
PS.PSI..BHZ,2004-12-27T13:34:25.06,2.8167,95.6585,2009-02-07T12:51:07.44,2.7963,95.5276,-0.309199239330026,0.9135016155205413
PS.PSI..BHZ,2004-12-27T13:34:25.06,2.8167,95.6585,2012-07-18T05:00:19.21,2.6616,95.4653,-0.2853124835352143,0.9203714367514315
PS.PSI..BHZ,2004-12-27T13:34:25.06,2.8167,95.6585,2015-08-28T15:29:24.86,2.7396,95.5518,0.28457973293223615,0.9299023191680241
PS.PSI..BHZ,2004-12-31T21:22:02.46,2.8333,95.746,2005-01-07T16:57:10.94,2.8161,95.9692,-4.354982228998062,0.9404078294364179
PS.PSI..BHZ,2004-12-31T21:22:02.46,2.8333,95.746,2005-05-12T15:03:44.95,2.5846,95.6895,-2.184970038738097,0.9363574807964988
PS.PSI..BHZ,2004-12-31T22:22:27.77,2.5854,95.5427,2005-01-07T15:54:21.75,2.4972,95.5657,0.5703062688232297,0.9195623654335855
PS.PSI..BHZ,2004-12-31T22:22:27.77,2.5854,95.5427,2005-01-24T03:49:01.0,2.7443,95.5089,-3.3380711336062925,0.9527908996976474
PS.PSI..BHZ,2004-12-31T22:22:27.77,2.5854,95.5427,2005-03-01T03:45:32.99,2.7437,95.7206,-4.429144950479273,0.9564974016254996
PS.PSI..BHZ,2004-12-31T22:22:27.77,2.5854,95.5427,2005-06-21T06:48:41.09,2.45,95.6095,-2.5149650079243564,0.9723148796454657
PS.PSI..BHZ,2004-12-31T22:22:27.77,2.5854,95.5427,2008-12-05T13:51:48.93,2.6841,95.6982,-4.425947110726078,0.9545701000114931
PS.PSI..BHZ,2004-12-31T22:22:27.77,2.5854,95.5427,2014-04-13T05:48:06.84,2.653,95.6129,-3.781378557958053,0.9494006844403996
PS.PSI..BHZ,2005-01-07T15:54:21.75,2.4972,95.5657,2005-01-24T03:49:01.0,2.7443,95.5089,-3.9055691345051056,0.9068095102482348
PS.PSI..BHZ,2005-01-07T15:54:21.75,2.4972,95.5657,2005-03-01T03:45:32.99,2.7437,95.7206,-4.998037293106285,0.9309897922862862
PS.PSI..BHZ,2005-01-07T15:54:21.75,2.4972,95.5657,2008-12-05T13:51:48.93,2.6841,95.6982,-4.997221002050967,0.92050866895504
PS.PSI..BHZ,2005-01-07T15:54:21.75,2.4972,95.5657,2014-04-13T05:48:06.84,2.653,95.6129,-4.350896318682047,0.9236129059949402
PS.PSI..BHZ,2005-01-07T16:57:10.94,2.8161,95.9692,2005-05-12T15:03:44.95,2.5846,95.6895,2.1702535389418114,0.9466100436907158
PS.PSI..BHZ,2005-01-08T04:40:36.44,2.8418,95.7011,2005-01-22T11:39:44.54,2.6031,95.5394,1.3392603751705643,0.9694804525463551
PS.PSI..BHZ,2005-01-08T04:40:36.44,2.8418,95.7011,2005-02-06T07:34:32.23,2.7673,95.6222,0.14470023798801313,0.9617465547434413
PS.PSI..BHZ,2005-01-08T04:40:36.44,2.8418,95.7011,2005-07-04T15:16:27.9,2.9409,95.5858,-0.519131280199588,0.9458949179237515
PS.PSI..BHZ,2005-01-08T04:40:36.44,2.8418,95.7011,2005-12-11T00:42:12.01,2.6737,95.5286,0.401315603102413,0.9465549134780817
PS.PSI..BHZ,2005-01-11T07:45:16.24,2.5848,95.8315,2005-07-13T09:39:57.05,2.5186,95.778,4.0888546720495125,0.947574294777002
PS.PSI..BHZ,2005-01-11T07:45:16.24,2.5848,95.8315,2005-12-27T01:54:36.44,2.594,95.7904,-0.18552263991599494,0.979609750659921
PS.PSI..BHZ,2005-01-11T07:45:16.24,2.5848,95.8315,2008-04-10T03:14:29.99,2.5199,95.7195,0.5197655166893467,0.9783103131987878
PS.PSI..BHZ,2005-01-11T08:31:30.46,2.9611,96.3124,2005-05-04T11:57:06.75,2.9243,96.2334,1.0838163460349421,0.9831574071585537
PS.PSI..BHZ,2005-01-12T14:36:12.11,2.5522,95.8882,2005-02-27T17:42:43.46,2.5296,95.7461,2.073606764614524,0.9859683370515692
PS.PSI..BHZ,2005-01-12T14:36:12.11,2.5522,95.8882,2005-06-06T07:11:14.66,2.5936,95.862,-0.16048492794830505,0.9782187999946172
PS.PSI..BHZ,2005-01-12T14:36:12.11,2.5522,95.8882,2009-01-14T22:46:09.61,2.5846,96.0293,-0.16020497792708,0.947988240417857
PS.PSI..BHZ,2005-01-12T14:36:12.11,2.5522,95.8882,2012-10-31T09:56:27.4,2.4838,95.7833,0.5113062273610415,0.9800172052875591
PS.PSI..BHZ,2005-01-12T14:36:12.11,2.5522,95.8882,2014-01-31T19:19:45.67,2.5169,95.7572,0.8865387624145359,0.9804376340167026
PS.PSI..BHZ,2005-01-22T11:39:44.54,2.6031,95.5394,2005-02-06T07:34:32.23,2.7673,95.6222,-1.194587223703079,0.9882650934512274
PS.PSI..BHZ,2005-01-22T11:39:44.54,2.6031,95.5394,2005-05-17T03:35:58.85,2.7344,95.6388,-1.8099003423510958,0.9739458412426759
PS.PSI..BHZ,2005-01-22T11:39:44.54,2.6031,95.5394,2005-07-04T15:16:27.9,2.9409,95.5858,-1.8588898352999854,0.9762183676779941
PS.PSI..BHZ,2005-01-22T11:39:44.54,2.6031,95.5394,2005-09-28T14:36:47.64,3.0262,95.7731,-3.997449663070772,0.9648992874250834
PS.PSI..BHZ,2005-01-22T11:39:44.54,2.6031,95.5394,2005-12-11T00:42:12.01,2.6737,95.5286,-0.9376805154267,0.9716909732641109
PS.PSI..BHZ,2005-01-24T03:49:01.0,2.7443,95.5089,2005-03-01T03:45:32.99,2.7437,95.7206,-1.0933460373761406,0.9675516947245075
PS.PSI..BHZ,2005-01-24T03:49:01.0,2.7443,95.5089,2005-06-21T06:48:41.09,2.45,95.6095,0.823679157859962,0.9439247544818626
PS.PSI..BHZ,2005-01-24T03:49:01.0,2.7443,95.5089,2008-12-05T13:51:48.93,2.6841,95.6982,-1.0914181547857675,0.9509917869805619
PS.PSI..BHZ,2005-01-24T03:49:01.0,2.7443,95.5089,2014-04-13T05:48:06.84,2.653,95.6129,-0.4452487467163255,0.9553096243713446
PS.PSI..BHZ,2005-02-04T06:57:07.63,2.7238,95.632,2005-07-28T02:43:58.41,2.7319,95.5758,0.46456434853088857,0.960849616191625
PS.PSI..BHZ,2005-02-06T07:34:32.23,2.7673,95.6222,2005-05-17T03:35:58.85,2.7344,95.6388,-0.615218373456291,0.9746404015780835
PS.PSI..BHZ,2005-02-06T07:34:32.23,2.7673,95.6222,2005-07-04T15:16:27.9,2.9409,95.5858,-0.6648778370962024,0.9717218540413317
PS.PSI..BHZ,2005-02-06T07:34:32.23,2.7673,95.6222,2005-09-28T14:36:47.64,3.0262,95.7731,-2.8042667499070806,0.9638636304759292
PS.PSI..BHZ,2005-02-06T07:34:32.23,2.7673,95.6222,2005-12-11T00:42:12.01,2.6737,95.5286,0.2560679584682126,0.9725279332987974
PS.PSI..BHZ,2005-02-09T04:19:00.81,2.7682,96.0269,2005-12-29T06:08:56.24,2.4735,95.6993,1.2942951385840016,0.9648064472606646
PS.PSI..BHZ,2005-02-13T19:04:50.21,2.7144,96.1442,2015-03-19T07:34:42.68,2.5799,95.9527,-0.5683568665706158,0.9395962606453605
PS.PSI..BHZ,2005-02-27T17:42:43.46,2.5296,95.7461,2008-08-10T17:15:41.37,2.5347,95.7853,-1.5932503639050626,0.9864115298754168
PS.PSI..BHZ,2005-02-27T17:42:43.46,2.5296,95.7461,2009-01-14T22:46:09.61,2.5846,96.0293,-2.235400275537558,0.9544509503447491
PS.PSI..BHZ,2005-02-27T17:42:43.46,2.5296,95.7461,2012-10-31T09:56:27.4,2.4838,95.7833,-1.5628552567566443,0.9829779577963342
PS.PSI..BHZ,2005-02-27T17:42:43.46,2.5296,95.7461,2014-01-31T19:19:45.67,2.5169,95.7572,-1.1885526679499985,0.976462236783812
PS.PSI..BHZ,2005-02-27T21:39:02.33,2.6298,95.5592,2005-04-22T07:30:51.62,2.682,95.551,-0.6873098340523858,0.9609910358193182
PS.PSI..BHZ,2005-02-27T21:39:02.33,2.6298,95.5592,2008-04-04T08:28:57.61,2.6167,95.4526,-0.3407082428989414,0.9748379051755994
PS.PSI..BHZ,2005-02-27T21:39:02.33,2.6298,95.5592,2009-10-29T16:44:56.19,2.3814,95.7361,-0.6946023334468379,0.9656617607737671
PS.PSI..BHZ,2005-03-01T03:45:32.99,2.7437,95.7206,2005-06-21T06:48:41.09,2.45,95.6095,1.9132235514581792,0.9425511730811598
PS.PSI..BHZ,2005-03-01T03:45:32.99,2.7437,95.7206,2008-12-05T13:51:48.93,2.6841,95.6982,0.00036148393887608377,0.9707197779603514
PS.PSI..BHZ,2005-03-08T09:44:15.5,2.6257,96.0373,2005-08-27T11:11:27.54,2.5187,95.8866,1.3539289549196922,0.91533720296998
PS.PSI..BHZ,2005-03-08T09:44:15.5,2.6257,96.0373,2008-07-12T11:07:24.15,2.5045,95.8899,1.098374259888276,0.9131492842726822
PS.PSI..BHZ,2005-03-28T17:12:58.03,0.839,97.4064,2005-03-28T23:20:31.14,0.8461,97.3561,0.46959223803077754,0.9188833416542128
PS.PSI..BHZ,2005-03-28T17:12:58.03,0.839,97.4064,2005-04-03T07:15:11.35,0.8448,97.3583,0.3503250910517748,0.9229483455929937
PS.PSI..BHZ,2005-03-28T18:20:14.4,1.3356,96.9948,2005-03-29T03:44:36.1,1.4036,97.1224,-0.44763301271143363,0.952270602553471
PS.PSI..BHZ,2005-03-28T18:20:14.4,1.3356,96.9948,2005-07-28T07:11:54.79,1.2665,97.0077,0.1544202295511793,0.9255177756363113
PS.PSI..BHZ,2005-03-28T18:22:12.73,1.3083,97.059,2005-04-02T08:32:51.11,1.2082,97.0755,1.6033264743572961,0.9169514360946244
PS.PSI..BHZ,2005-03-28T18:41:40.3,1.3931,97.0369,2005-08-06T10:44:13.33,1.389,97.108,-0.053370990644134864,0.9631752812641612
PS.PSI..BHZ,2005-03-28T18:41:40.3,1.3931,97.0369,2008-05-03T10:51:38.6,1.3129,96.9417,-0.5669812237374436,0.9343077099823988
PS.PSI..BHZ,2005-03-28T21:26:36.78,1.1319,97.2558,2005-04-01T16:20:25.06,1.1506,97.219,-0.48042955244926466,0.9254605963267131
PS.PSI..BHZ,2005-03-28T21:36:54.79,1.3941,97.2533,2005-04-04T07:04:43.05,1.3201,97.2017,0.09570484611900243,0.9228645063996047
PS.PSI..BHZ,2005-03-28T21:36:54.79,1.3941,97.2533,2008-03-29T09:39:04.53,1.2706,96.9674,0.1426646025401901,0.9210453140329206
PS.PSI..BHZ,2005-03-28T23:20:31.14,0.8461,97.3561,2005-03-29T14:43:30.35,0.9003,97.4275,0.04841929974730852,0.9242992775319533
PS.PSI..BHZ,2005-03-28T23:20:31.14,0.8461,97.3561,2005-08-25T09:24:35.13,0.8461,97.3683,-0.5179177098157909,0.9580581689339868
PS.PSI..BHZ,2005-03-29T01:04:38.31,1.2148,97.0671,2005-03-29T18:17:25.41,1.323,97.1944,-1.1165752171293961,0.9662525398411428
PS.PSI..BHZ,2005-03-29T01:04:38.31,1.2148,97.0671,2005-05-05T22:57:30.34,1.3814,97.4071,-1.5758705574970322,0.9341978915525719
PS.PSI..BHZ,2005-03-29T01:04:38.31,1.2148,97.0671,2008-12-30T17:28:19.5,1.2438,97.0869,-1.1074855707607947,0.9233947754110368
PS.PSI..BHZ,2005-03-29T02:40:37.61,1.2175,97.2065,2005-03-30T18:16:48.26,1.218,97.1828,0.14591392085883423,0.9737112144449971
PS.PSI..BHZ,2005-03-29T02:40:37.61,1.2175,97.2065,2005-04-17T01:10:27.63,1.0916,97.1102,4.177691649028894,0.9261022417781767
PS.PSI..BHZ,2005-03-29T02:40:37.61,1.2175,97.2065,2005-08-02T07:15:44.38,1.1825,97.1971,0.39400553498054597,0.9657304368645856
PS.PSI..BHZ,2005-03-29T02:40:37.61,1.2175,97.2065,2015-09-04T08:02:12.75,1.166,97.1704,0.8011605197758951,0.9237706927109203
PS.PSI..BHZ,2005-03-29T02:46:16.95,1.0002,97.2679,2005-03-31T01:11:52.41,1.0662,97.2373,0.764560567273994,0.9256556089004621
PS.PSI..BHZ,2005-03-29T03:15:10.31,1.1215,97.0989,2005-03-30T16:05:04.39,1.1299,97.2713,-1.4189585662229631,0.9320592047031684
PS.PSI..BHZ,2005-03-29T03:38:28.19,2.2524,96.4748,2005-04-03T06:55:56.93,2.1952,96.3554,0.6475493517667925,0.940013112851403
PS.PSI..BHZ,2005-03-29T03:38:28.19,2.2524,96.4748,2005-08-23T21:52:41.68,2.0556,96.1563,1.226229541493848,0.9575187105849182
PS.PSI..BHZ,2005-03-29T03:44:36.1,1.4036,97.1224,2005-03-31T16:12:52.67,1.4057,97.0645,-0.3633305697450553,0.9203763563162519
PS.PSI..BHZ,2005-03-29T03:44:36.1,1.4036,97.1224,2005-04-20T09:26:57.8,1.3763,97.1192,-0.07361673821135578,0.9357516567163988
PS.PSI..BHZ,2005-03-29T03:44:36.1,1.4036,97.1224,2005-07-28T07:11:54.79,1.2665,97.0077,0.6037711147456744,0.9544638195865913
PS.PSI..BHZ,2005-03-29T03:44:36.1,1.4036,97.1224,2013-02-23T11:39:46.56,1.3536,97.0577,0.024261437714593992,0.9109152495657051
PS.PSI..BHZ,2005-03-29T06:24:54.44,1.0562,97.3874,2005-04-01T01:46:59.78,1.0481,97.4156,-0.5695198089527065,0.9183787617436132
PS.PSI..BHZ,2005-03-29T07:09:35.15,1.0129,97.1976,2005-05-05T09:55:06.74,0.9339,97.2043,0.6722522159157687,0.9668975146721416
PS.PSI..BHZ,2005-03-29T07:16:48.34,1.2609,97.1688,2005-03-30T08:38:14.14,1.2551,97.1297,-0.3128637065810326,0.9737981746186789
PS.PSI..BHZ,2005-03-29T10:23:09.82,1.3055,97.1305,2005-04-12T11:53:06.67,1.1578,96.9088,1.4946660924919808,0.9018148491738992
PS.PSI..BHZ,2005-03-29T10:23:09.82,1.3055,97.1305,2005-08-10T10:27:35.21,1.1417,96.9373,4.25909574159661,0.9003034398061601
PS.PSI..BHZ,2005-03-29T10:23:09.82,1.3055,97.1305,2005-09-18T10:12:30.9,1.2313,97.1122,-0.4581018718711273,0.9096392729644864
PS.PSI..BHZ,2005-03-29T11:08:17.77,0.8488,97.3852,2005-03-31T15:08:09.94,0.9436,97.3124,-0.4901799728988062,0.983650164206187
PS.PSI..BHZ,2005-03-29T11:08:17.77,0.8488,97.3852,2005-04-17T11:54:31.7,0.9068,97.3783,-0.33775890958871657,0.9833448236761357
PS.PSI..BHZ,2005-03-29T11:08:17.77,0.8488,97.3852,2005-05-06T00:06:32.61,0.8924,97.4371,-0.44070126720530517,0.9190351093875602
PS.PSI..BHZ,2005-03-29T12:44:06.2,1.1192,97.3115,2005-04-05T22:20:08.86,0.9806,97.3385,-0.3092580141041319,0.9121709581023246
PS.PSI..BHZ,2005-03-29T12:44:06.2,1.1192,97.3115,2005-06-08T08:27:17.33,1.0913,97.4019,-0.5791331310239899,0.9462412567741264
PS.PSI..BHZ,2005-03-29T13:42:45.44,1.0877,97.3773,2005-04-05T05:36:41.3,1.0668,97.269,0.5807665367779558,0.9590140412098174
PS.PSI..BHZ,2005-03-29T13:54:41.67,1.1586,97.1343,2005-03-30T16:05:04.39,1.1299,97.2713,-1.592710767212341,0.9583785401033913
PS.PSI..BHZ,2005-03-29T14:24:22.66,1.3432,97.0418,2005-04-03T19:25:43.62,1.3415,97.1364,-0.3152907011634257,0.9604212460832672
PS.PSI..BHZ,2005-03-29T14:24:22.66,1.3432,97.0418,2005-05-01T19:15:43.29,1.5323,97.4561,-3.1482777185186372,0.9273355824416597
PS.PSI..BHZ,2005-03-29T14:24:22.66,1.3432,97.0418,2014-07-12T06:30:31.89,1.2562,97.0681,-1.2038911431135346,0.9225789904025232
PS.PSI..BHZ,2005-03-29T14:43:30.35,0.9003,97.4275,2005-04-03T07:15:11.35,0.8448,97.3583,-0.16697877386711002,0.9441667904542117
PS.PSI..BHZ,2005-03-29T14:43:30.35,0.9003,97.4275,2005-06-03T03:42:16.32,0.8865,97.2862,0.9068584921281178,0.9450685360924453
PS.PSI..BHZ,2005-03-29T14:43:30.35,0.9003,97.4275,2005-07-01T16:57:44.65,0.9282,97.3472,0.48220094370179134,0.9788898240876822
PS.PSI..BHZ,2005-03-29T14:43:30.35,0.9003,97.4275,2005-08-25T09:24:35.13,0.8461,97.3683,-0.5652099348930741,0.9239019146284294
PS.PSI..BHZ,2005-03-29T15:48:31.43,1.0334,97.0671,2005-03-30T20:35:04.37,1.0602,97.2226,1.5735000466229228,0.9459893143252511
PS.PSI..BHZ,2005-03-29T15:48:31.43,1.0334,97.0671,2005-04-06T08:44:18.84,1.1127,96.9308,-0.1499722932087646,0.9078631602060719
PS.PSI..BHZ,2005-03-29T15:48:31.43,1.0334,97.0671,2005-04-27T05:02:05.09,1.1298,97.1277,-2.1098848294360355,0.9396050383603277
PS.PSI..BHZ,2005-03-29T15:48:31.43,1.0334,97.0671,2005-10-20T00:47:46.41,1.0443,97.1625,-1.589437654405906,0.9343943189661885
PS.PSI..BHZ,2005-03-29T17:20:50.09,2.5665,97.021,2005-04-18T17:29:19.77,2.3452,96.9411,1.1675036611322336,0.9286688079587594
PS.PSI..BHZ,2005-03-29T17:33:35.1,0.8533,97.3442,2005-04-06T06:20:21.87,1.1846,97.2676,-2.2496016997184936,0.9344835712605116
PS.PSI..BHZ,2005-03-29T17:42:36.98,1.368,97.2393,2005-04-17T07:48:10.79,1.3076,97.1591,-0.9086256780386439,0.9071220746427338
PS.PSI..BHZ,2005-03-29T18:17:25.41,1.323,97.1944,2008-12-30T17:28:19.5,1.2438,97.0869,0.007840228457573595,0.9279723525586976
PS.PSI..BHZ,2005-03-29T19:13:23.44,1.4242,97.1682,2005-04-07T13:59:24.84,1.1847,97.0369,2.129616245864371,0.9434931967098814
PS.PSI..BHZ,2005-03-29T19:13:23.44,1.4242,97.1682,2005-05-06T02:03:34.67,1.4264,97.0877,0.18053954539566586,0.9406711598945523
PS.PSI..BHZ,2005-03-29T19:13:23.44,1.4242,97.1682,2005-08-13T22:19:40.12,1.2283,96.9918,0.5335158484561529,0.922187189025982
PS.PSI..BHZ,2005-03-29T19:13:23.44,1.4242,97.1682,2014-07-05T16:00:22.42,1.3492,97.059,0.6981697251262775,0.9180627882977461
PS.PSI..BHZ,2005-03-29T19:55:01.26,1.4102,97.1506,2005-04-04T07:04:43.05,1.3201,97.2017,0.4530664400627742,0.9056633301143798
PS.PSI..BHZ,2005-03-29T19:55:01.26,1.4102,97.1506,2005-08-23T22:47:08.68,1.3078,97.1262,0.32173703882388005,0.9420192027142092
PS.PSI..BHZ,2005-03-29T21:17:07.41,1.0689,97.345,2005-04-05T23:59:00.62,1.5808,97.1153,-0.2949838432303882,0.911392625884453
PS.PSI..BHZ,2005-03-29T21:17:07.41,1.0689,97.345,2005-04-10T06:12:55.04,0.9876,97.3472,0.35486012144784507,0.9766021298901887
PS.PSI..BHZ,2005-03-29T21:17:07.41,1.0689,97.345,2005-04-23T03:01:31.37,0.9515,97.3044,0.40917846054088036,0.9619595451809895
PS.PSI..BHZ,2005-03-29T21:17:07.41,1.0689,97.345,2005-07-08T16:31:04.75,0.9574,97.398,0.4737195971770132,0.9627470732936537
PS.PSI..BHZ,2005-03-29T21:17:07.41,1.0689,97.345,2005-12-13T16:03:41.64,0.8683,97.3305,5.075476061419843,0.9244592734040715
PS.PSI..BHZ,2005-03-29T21:17:07.41,1.0689,97.345,2012-02-06T08:47:30.0,0.8003,97.2728,2.259926921589948,0.9034398311372547
PS.PSI..BHZ,2005-03-29T23:27:44.09,2.239,96.2699,2005-04-18T01:02:39.82,2.2522,96.2999,-1.3007333373503527,0.9346844959197982
PS.PSI..BHZ,2005-03-30T02:06:12.84,1.2357,97.0706,2005-04-19T03:40:20.09,1.2264,97.0602,-0.8806200913586962,0.9016866025609991
PS.PSI..BHZ,2005-03-30T03:04:31.27,1.3799,97.2985,2005-05-01T14:52:24.42,1.4032,97.1829,-3.7053498980479347,0.9291385937202569
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2005-03-31T12:33:14.33,0.9219,97.4692,1.7037203209926965,0.9194070886798995
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2005-04-04T03:05:48.22,0.8279,97.3396,0.9619975053083092,0.9841855611234402
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2005-04-12T04:52:24.45,0.7021,97.2832,1.3061613439391302,0.9353705845144356
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2005-04-19T09:07:56.15,0.9064,97.3535,0.4820780775048276,0.9727841696503936
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2005-05-27T00:30:46.25,0.9558,97.371,0.3356059671423852,0.9608666726761815
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2005-07-11T16:20:49.71,0.8823,97.3595,0.5478194152037538,0.9705559326299736
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2005-09-22T08:18:38.45,0.8145,97.3387,0.8392933750633458,0.908485681685902
PS.PSI..BHZ,2005-03-30T05:17:12.57,0.9145,97.3542,2009-12-16T21:49:20.69,0.8604,97.2584,0.6253918061592332,0.9400941886733739
PS.PSI..BHZ,2005-03-30T06:40:32.23,1.0577,97.2391,2005-03-31T17:16:48.9,1.155,97.2853,-0.2038727513966625,0.953245345671465
PS.PSI..BHZ,2005-03-30T06:40:32.23,1.0577,97.2391,2005-06-07T17:36:51.55,1.061,97.1912,1.1903613689237247,0.9226181206078032
PS.PSI..BHZ,2005-03-30T07:15:06.13,0.8255,97.0638,2015-05-19T18:34:01.03,0.7926,97.029,0.28630567606268503,0.9591584455396934
PS.PSI..BHZ,2005-03-30T09:30:55.24,1.0359,97.1634,2005-04-21T09:49:45.08,1.1477,97.4579,-1.5807043644309027,0.9474813535321616
PS.PSI..BHZ,2005-03-30T12:03:24.58,1.398,97.3012,2005-04-10T16:05:30.09,1.322,97.1468,1.355074217037728,0.9820407268471959
PS.PSI..BHZ,2005-03-30T12:03:24.58,1.398,97.3012,2005-05-06T10:08:18.12,1.3114,97.2396,0.5655621996396032,0.9770379565971214
PS.PSI..BHZ,2005-03-30T12:03:24.58,1.398,97.3012,2005-06-03T12:07:43.9,1.3586,97.1921,0.5803200647037068,0.9750770695639852
PS.PSI..BHZ,2005-03-30T12:03:24.58,1.398,97.3012,2008-07-22T12:27:55.4,1.4283,97.1701,-0.2949018948715296,0.9499870570273872
PS.PSI..BHZ,2005-03-30T12:03:24.58,1.398,97.3012,2015-02-15T10:14:55.78,1.2311,97.0565,0.3312043603947612,0.9281732789625806
PS.PSI..BHZ,2005-03-30T14:02:31.41,1.1936,97.1305,2005-04-03T16:27:47.82,1.2106,97.1459,-4.087140320585039,0.9126974752043139
PS.PSI..BHZ,2005-03-30T14:38:18.0,0.7341,97.2986,2005-04-04T22:07:19.99,0.7925,97.2881,-1.7901555685031902,0.9464664267901364
PS.PSI..BHZ,2005-03-30T14:38:18.0,0.7341,97.2986,2005-04-21T22:07:04.17,0.8784,97.3795,-0.8753537088494998,0.9730883964929977
PS.PSI..BHZ,2005-03-30T14:38:18.0,0.7341,97.2986,2005-07-02T11:04:30.28,0.7778,97.3551,0.18163268651926512,0.9667208187848283
PS.PSI..BHZ,2005-03-30T14:38:18.0,0.7341,97.2986,2008-09-02T12:14:26.22,0.8825,97.3491,-1.9327489771797488,0.9571568941010756
PS.PSI..BHZ,2005-03-30T16:05:04.39,1.1299,97.2713,2005-06-03T10:52:17.26,1.2155,97.1568,0.12236364369616243,0.9749494444862891
PS.PSI..BHZ,2005-03-30T18:01:22.94,1.035,97.0945,2005-04-03T00:51:56.13,1.0071,97.1253,0.985688788136009,0.9051516494869022
PS.PSI..BHZ,2005-03-30T18:16:48.26,1.218,97.1828,2005-04-03T13:40:16.42,1.2045,97.2012,0.0339670794252038,0.9537669330883493
PS.PSI..BHZ,2005-03-30T18:16:48.26,1.218,97.1828,2005-04-10T00:55:17.88,1.1482,97.1413,1.1540351110639562,0.9854656278389796
PS.PSI..BHZ,2005-03-30T18:16:48.26,1.218,97.1828,2005-04-17T01:10:27.63,1.0916,97.1102,4.0311541907215585,0.9361944923688429
PS.PSI..BHZ,2005-03-30T18:16:48.26,1.218,97.1828,2005-06-30T09:54:20.03,1.1591,97.1603,0.43668244339610046,0.9676757368844222
PS.PSI..BHZ,2005-03-30T18:16:48.26,1.218,97.1828,2005-08-02T07:15:44.38,1.1825,97.1971,0.24771100660113723,0.9728795533849885
PS.PSI..BHZ,2005-03-30T18:16:48.26,1.218,97.1828,2005-10-19T18:47:53.48,0.9323,97.0596,1.854570442776848,0.9490699537421836
PS.PSI..BHZ,2005-03-30T18:33:16.07,1.2581,97.4087,2005-04-02T05:43:17.36,1.1473,97.2395,-3.4881658591710956,0.9093187540000178
PS.PSI..BHZ,2005-03-30T18:33:16.07,1.2581,97.4087,2005-04-20T02:19:37.23,1.2695,97.4379,0.1999226272462331,0.9720711750642514
PS.PSI..BHZ,2005-03-30T18:37:05.06,0.969,97.4141,2005-04-05T06:28:22.27,0.9599,97.5086,0.06873924134838783,0.9387795488888194
PS.PSI..BHZ,2005-03-30T18:37:05.06,0.969,97.4141,2005-04-19T09:59:23.64,0.9878,97.3819,-3.9916662801854663,0.9135467723047934
PS.PSI..BHZ,2005-03-30T19:30:22.69,1.1705,97.1445,2005-04-12T13:17:13.84,1.2093,97.1824,3.5284599741970295,0.9132640127338344
PS.PSI..BHZ,2005-03-30T20:35:04.37,1.0602,97.2226,2005-04-27T05:02:05.09,1.1298,97.1277,-3.6822450560758977,0.9136273552484896
PS.PSI..BHZ,2005-03-30T20:35:04.37,1.0602,97.2226,2005-05-22T12:41:04.84,1.0703,97.1016,-3.0845103006587022,0.9187697001454375
PS.PSI..BHZ,2005-03-30T20:35:04.37,1.0602,97.2226,2005-08-15T19:56:28.81,1.1168,97.246,-3.8220568097004595,0.9321723409663881
PS.PSI..BHZ,2005-03-30T20:35:04.37,1.0602,97.2226,2005-10-20T00:47:46.41,1.0443,97.1625,-3.1615737332558256,0.9265444014209888
PS.PSI..BHZ,2005-03-30T21:04:16.06,1.1022,97.1987,2005-04-02T05:43:17.36,1.1473,97.2395,-0.6833878500085436,0.9716152161498084
PS.PSI..BHZ,2005-03-30T21:04:16.06,1.1022,97.1987,2005-04-05T10:10:42.88,1.1986,97.1334,0.5719947957659502,0.934301697245326
PS.PSI..BHZ,2005-03-30T21:04:16.06,1.1022,97.1987,2005-04-25T19:46:33.24,1.2439,97.2941,-1.7583610240514027,0.974289846472837
PS.PSI..BHZ,2005-03-30T21:04:16.06,1.1022,97.1987,2006-09-21T00:47:46.03,1.0929,97.0684,0.27932338548530944,0.9250132233257597
PS.PSI..BHZ,2005-03-30T21:04:16.06,1.1022,97.1987,2008-12-08T08:53:19.26,1.1641,97.0694,-0.08620268608994297,0.9452438590865315
PS.PSI..BHZ,2005-03-30T22:28:24.68,1.0263,97.3207,2005-04-27T06:58:46.14,1.0562,97.2386,-0.15202669469916585,0.9244384301782976
PS.PSI..BHZ,2005-03-30T23:19:08.56,1.3112,97.2131,2005-04-10T08:11:55.4,1.1151,97.0894,3.6211700961488744,0.9339734057451926
PS.PSI..BHZ,2005-03-30T23:19:08.56,1.3112,97.2131,2005-04-19T10:33:59.76,1.3081,97.1473,0.7248764039197823,0.9303804236340345
